"statelist_2015","statelist_2005","ListingStatus","tessCode","tessURL","nsNationalStatus","nsStatusLastReviewed","scientificname","taxonomicauthorityid","commonname","taxonomicgroup","taxonomicrank","matchmethod","scientificnames_submitted"
"Maryland,Pennsylvania,West Virginia","Maryland,Pennsylvania,West Virginia","Resolved Taxon","K00A","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K00A","Secure","2002-08-21","Stygobromus allegheniensis","https://services.itis.gov/?q=tsn:93877","Allegheny cave amphipod","Crustaceans","Species","Exact Match","Stygobromus allegheniensis"
"Alabama,Georgia,Tennessee","Alabama,Georgia,Tennessee","Endangered","F03Z","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03Z","Critically Imperiled","2000-08-30","Pleurobema hanleyianum","https://services.itis.gov/?q=tsn:80101","Georgia pigtoe","Mollusks","Species","Exact Match","Pleurobema hanleyianum"
"Delaware,Texas","Florida,South Carolina,Texas",NA,NA,NA,"Unranked","Unknown","Rhizoprionodon terraenovae","https://services.itis.gov/?q=tsn:160200","Atlantic sharpnose shark","Fish","Species","Fuzzy Match","Rhizoprionodon terraenovae, Rhizoprinodon terranovae"
"Missouri","Missouri",NA,NA,NA,"Unranked","Unknown","Cynosciadium digitatum","https://services.itis.gov/?q=tsn:501911","finger dogshade","Plants","Species","Exact Match","Cynosciadium digitatum"
"West Virginia","",NA,NA,NA,"Unranked","Unknown","Scirpus atrocinctus","https://services.itis.gov/?q=tsn:40243","blackgirdle bulrush","Plants","Species","Exact Match","Scirpus atrocinctus"
"Missouri","Missouri",NA,NA,NA,"Unranked","Unknown","Cyperus hystricinus","https://services.itis.gov/?q=tsn:501928","bristly flatsedge","Plants","Species","Exact Match","Cyperus hystricinus"
"Florida","",NA,NA,NA,"Apparently Secure","2005-03-31","Hydroptila berneri","https://services.itis.gov/?q=tsn:115668","Berner's Microcaddisfly","Insects","Species","Exact Match","Hydroptila berneri"
"Alabama,Kentucky,North Carolina,Tennessee,Virginia","Alabama,Kentucky,North Carolina,Tennessee,Virginia","Under Review in the Candidate or Petition Process","F01E","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F01E","Imperiled","2005-07-12","Pleurobema oviforme","https://services.itis.gov/?q=tsn:80107","Tennessee clubshell","Mollusks","Species","Exact Match","Pleurobema oviforme"
"Florida","",NA,NA,NA,NA,NA,"Trogidae","https://services.itis.gov/?q=tsn:678318","","Insects","Family","Exact Match","Trogidae"
"Alabama,Georgia,Mississippi,North Carolina,Tennessee,Virginia","Alabama,Georgia,Mississippi,North Carolina,Tennessee,Virginia","Under Review in the Candidate or Petition Process","F053","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F053","Imperiled","1996-11-25","Pleuronaia barnesiana","https://services.itis.gov/?q=tsn:906912","Tennessee pigtoe","Mollusks","Species","Exact Match","Pleuronaia barnesiana*, Fusconaia barnesiana, Pleuronaia barnesiana"
"West Virginia","",NA,NA,NA,"Unranked","Unknown","Carex projecta","https://services.itis.gov/?q=tsn:39425","necklace sedge","Plants","Species","Exact Match","Carex projecta"
"Alabama,Georgia,Tennessee","Alabama",NA,NA,NA,"Critically Imperiled","2009-05-14","Ptychobranchus foremanianus","https://services.itis.gov/?q=tsn:906935","Rayed Kidneyshell","Mollusks","Species","Exact Match","Ptychobranchus foremanianus*, Ptychobranchus foremanianus"
"Alabama,Louisiana,Mississippi","Alabama,Louisiana,Mississippi","Species of Concern","C063","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C063","Vulnerable","1996-10-05","Malaclemys terrapin pileata","https://services.itis.gov/?q=tsn:208613","Mississippi Diamondback Terrapin","Reptiles","Subspecies","Exact Match","Malaclemys terrapin pileata"
"Texas","Texas",NA,NA,NA,NA,NA,"Ingolfiella","https://services.itis.gov/?q=tsn:95479","A cave obligate amphipod","Crustaceans","Genus","Exact Match","Ingolfiella n. sp."
"Florida","",NA,NA,NA,"Imperiled","2009-04-30","Geopsammodius hydropicus","https://services.itis.gov/?q=tsn:927397","Atlantic Dune Tiny Sand-loving Scarab","Insects","Species","Exact Match","Geopsammodius hydropicus"
"Tennessee,West Virginia","Tennessee,West Virginia",NA,NA,NA,"Vulnerable","2002-08-21","Pseudosinella orba","https://services.itis.gov/?q=tsn:99843","(a cave obligate springtail)","Other Invertebrates","Species","Exact Match","Pseudosinella orba"
"Arkansas,Kentucky,Minnesota,Missouri,Ohio,Oklahoma,Tennessee,Wisconsin","Arkansas,Kentucky,Minnesota,Missouri,Oklahoma,Tennessee,Wisconsin","Endangered","F00C","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F00C","Critically Imperiled","1998-05-26","Quadrula fragosa","https://services.itis.gov/?q=tsn:80075","winged mapleleaf","Mollusks","Species","Exact Match","Quadrula fragosa , Quadrula fragosa"
"Arkansas","Arkansas",NA,NA,NA,"Imperiled","1999-09-20","Leuctra paleo","https://services.itis.gov/?q=tsn:609875","Stonefly","Insects","Species","Exact Match","Leuctra paleo"
"Texas","",NA,NA,NA,"Imperiled","2005-04-25","Hydroptila melia","https://services.itis.gov/?q=tsn:115700","A caddisfly","Insects","Species","Exact Match","Hydroptila melia "
"Alabama,Arkansas,Florida,Georgia,Kentucky,Louisiana,Mississippi,North Carolina,Oklahoma,South Carolina,Texas","Alabama,Florida,Georgia,Kentucky,Louisiana,Mississippi,Missouri,North Carolina,Ohio,Oklahoma,South Carolina,Tennessee,Texas","Species of Concern","B0GB","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0GB","Vulernable (breeding)","1997-03-19","Elanoides forficatus","https://services.itis.gov/?q=tsn:175289","American Swallow-tailed Kite","Birds","Species","Followed Accepted TSN","Elanoides forficatus, Elanoides forticatus"
"Louisiana","",NA,NA,NA,"Unranked","Unknown","Sabatia arenicola","https://services.itis.gov/?q=tsn:30006","sand rose gentian","Plants","Species","Exact Match","Sabatia arenicola"
"Alabama,Georgia,Mississippi,Tennessee","Alabama,Georgia,Mississippi,Tennessee",NA,NA,NA,"Vulnerable","1996-11-25","Strophitus connasaugaensis","https://services.itis.gov/?q=tsn:80156","Alabama creekmussel","Mollusks","Species","Exact Match","Strophitus connasaugaensis"
"Arkansas,Mississippi,Tennessee","Arkansas,Mississippi,Tennessee",NA,NA,NA,"Secure","1997-03-21","Uniomerus declivis","https://services.itis.gov/?q=tsn:80235","tapered pondhorn","Mollusks","Species","Exact Match","Uniomerus declivis"
"North Carolina","",NA,NA,NA,"Not Applicable","2002-10-08","Allopeas clavulinum","https://services.itis.gov/?q=tsn:567214","spike awlsnail","Mollusks","Species","Exact Match","Allopeas clavulinum"
"Louisiana","",NA,NA,NA,"Apparently Secure","Unknown","Rudbeckia triloba","https://services.itis.gov/?q=tsn:36784","browneyed Susan","Plants","Species","Exact Match","Rudbeckia triloba"
"Illinois,Indiana,Kentucky,Ohio,Oklahoma,Tennessee,West Virginia","Arkansas,Illinois,Indiana,Kentucky,Ohio,Oklahoma,Tennessee,West Virginia",NA,NA,NA,"Secure","1998-07-16","Villosa lienosa","https://services.itis.gov/?q=tsn:80208","little spectacle case","Mollusks","Species","Exact Match","Villosa lienosa, Villosa lienosa "
"Virginia","Virginia",NA,NA,NA,"Unranked","Unknown","Stachyocnemus apicalis","https://services.itis.gov/?q=tsn:108283","Sandpit alydid bug","Insects","Species","Exact Match","Stachyocnemus apicalis"
"Alabama,Kentucky,Tennessee,Virginia","Alabama,Georgia,Kentucky,North Carolina,Tennessee,Virginia","Endangered","F000","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F000","Critically Imperiled","1998-03-12","Villosa trabalis","https://services.itis.gov/?q=tsn:80212","Cumberland bean","Mollusks","Species","Exact Match","Villosa trabalis"
"Arkansas","Arkansas",NA,NA,NA,"Unranked","Unknown","Diplocardia meansi","https://services.itis.gov/?q=tsn:976316","Earthworm","Other Invertebrates","Species","Exact Match","Diplocardia meansi"
"Arkansas,Oklahoma","Arkansas,Missouri,Oklahoma","Endangered","A075","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A075","Critically Imperiled","1996-09-05","Corynorhinus townsendii ingens","https://services.itis.gov/?q=tsn:632276","Ozark big-eared bat","Mammals","Subspecies","Exact Match","Corynorhinus townsendii ingens"
"Tennessee","Tennessee",NA,NA,NA,"Critically Imperiled","2002-08-21","Pseudanophthalmus humeralis","https://services.itis.gov/?q=tsn:110179","(a cave obligate beetle)","Insects","Species","Exact Match","Pseudanophthalmus humeralis"
"Alabama,Alaska,Arkansas,Colorado,Connecticut,Delaware,District of Columbia,Kentucky,Missouri,North Carolina,Ohio,Rhode Island,South Carolina,Wyoming","Alaska,Arkansas,Colorado,Connecticut,District of Columbia,Idaho,Illinois,Kentucky,Missouri,Ohio,Rhode Island,South Carolina,Wyoming",NA,NA,NA,"Secure","1996-11-05","Lithobates sylvaticus","https://services.itis.gov/?q=tsn:775117","Wood Frog","Amphibians","Species","Followed Accepted TSN","Rana sylvatica , Rana sylvatica [Lithobates sylvaticus] pop.3, Rana sylvatica, Lithobates sylvaticus, Lithobates sylvatica"
"Georgia,Tennessee","Georgia,Tennessee","Under Review in the Candidate or Petition Process","K06C","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K06C","Critically Imperiled","1996-02-19","Cambarus cymatilis","https://services.itis.gov/?q=tsn:97360","Conasauga Blue Burrower","Crustaceans","Species","Exact Match","Cambarus cymatilis"
"North Carolina","",NA,NA,NA,NA,NA,"Fumonelix langdoni","http://www.marinespecies.org/rest/AphiaRecordByAphiaID/1036478","Talus Covert","Mollusks","Species","Exact Match","Fumonelix langdoni"
"Tennessee","","Species of Concern","Q3A2","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q3A2","Critically Imperiled","Unknown","Trifolium calcaricum","https://services.itis.gov/?q=tsn:507211","running glade clover","Plants","Species","Exact Match","Trifolium calcaricum"
"Alabama,Georgia,Tennessee","Tennessee",NA,NA,NA,"Apparently Secure","1996-02-19","Cambarus manningi","https://services.itis.gov/?q=tsn:97384","Greensaddle Crayfish","Crustaceans","Species","Exact Match","Cambarus manningi"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Lobelia canbyi","https://services.itis.gov/?q=tsn:34512","Canby's lobelia","Plants","Species","Exact Match","Lobelia canbyi"
"Connecticut,Florida,Illinois,Indiana,Kentucky,Louisiana,Michigan,Mississippi,New Jersey,Pennsylvania,Rhode Island,South Dakota,West Virginia","Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Illinois,Indiana,Iowa,Kentucky,Michigan,Mississippi,Missouri,New Hampshire,New Jersey,New Mexico,New York,Ohio,Pennsylvania,Rhode Island,South Dakota,Utah,Vermont,Virgin Islands,West Virginia,Wisconsin","Species of Concern","B0DZ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0DZ","Secure (breeding), Apparently Secure (non-breeding)","1997-01-05","Pandion haliaetus","https://services.itis.gov/?q=tsn:175590","Osprey","Birds","Species","Exact Match","Pandion haliaetus"
"Illinois,Iowa,Kansas,Kentucky,Mississippi,Nebraska,North Dakota","Iowa,Kansas,Kentucky,Mississippi,Nebraska,North Dakota",NA,NA,NA,"Apparently Secure","1996-09-05","Ichthyomyzon castaneus","https://services.itis.gov/?q=tsn:159725","chestnut lamprey",NA,"Species","Exact Match","Ichthyomyzon castaneus"
"Florida","Florida,New York",NA,NA,NA,"Unranked","Unknown","Manta birostris","https://services.itis.gov/?q=tsn:160992","giant manta","Fish","Species","Exact Match","Manta birostris"
"Tennessee","Tennessee","Under Review in the Candidate or Petition Process","K06S","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K06S","Critically Imperiled","1996-02-19","Fallicambarus hortoni","https://services.itis.gov/?q=tsn:97611","Hatchie burrowing crayfish","Crustaceans","Species","Exact Match","Fallicambarus hortoni"
"Tennessee","",NA,NA,NA,"Apparently Secure","Unknown","Juncus brachycephalus","https://services.itis.gov/?q=tsn:39251","small-head rush","Plants","Species","Exact Match","Juncus brachycephalus"
"Virginia,West Virginia","Virginia,West Virginia","Proposed Threatened","E03K","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E03K","Vulnerable","1996-12-05","Etheostoma osburni","https://services.itis.gov/?q=tsn:168419","candy darter","Fish","Species","Exact Match","Etheostoma osburni"
"Massachusetts,Tennessee,West Virginia","",NA,NA,NA,"Unranked","Unknown","Adlumia fungosa","https://services.itis.gov/?q=tsn:18897","mountain-fringe","Plants","Species","Exact Match","Adlumia fungosa"
"Tennessee","Tennessee",NA,NA,NA,"Apparently Secure","1996-02-19","Orconectes barrenensis","https://services.itis.gov/?q=tsn:97429","Barren River crayfish","Crustaceans","Species","Exact Match","Orconectes barrenensis"
"Arkansas","Arkansas","Under Review in the Candidate or Petition Process","K042","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K042","Imperiled","2008-09-10","Fallicambarus harpi","https://services.itis.gov/?q=tsn:97609","Ouachita burrowing crayfish","Crustaceans","Species","Exact Match","Fallicambarus harpi"
"Florida","",NA,NA,NA,NA,NA,"Sphingidae","https://services.itis.gov/?q=tsn:117293","hawk moths","Insects","Family","Exact Match","Sphingidae"
"Missouri,Vermont,West Virginia","Missouri,Vermont",NA,NA,NA,"Apparently Secure","Unknown","Isoetes engelmannii","https://services.itis.gov/?q=tsn:17127","Appalachian quillwort","Plants","Species","Followed Accepted TSN","Isoetes engelmannii var. engelmannii, Isoetes engelmannii, Isoetes valida"
"Tennessee","Tennessee",NA,NA,NA,"Critically Imperiled","2002-08-21","Nesticus barrowsi","https://services.itis.gov/?q=tsn:862726","(a cave obligate spider)","Arachnids","Species","Exact Match","Nesticus barrowsi"
"North Carolina","",NA,NA,NA,NA,NA,"Sorex","https://services.itis.gov/?q=tsn:179928","red-toothed shrews","Mammals","Genus","Exact Match","Sorex sp. 1"
"Alabama,Georgia,Tennessee","Alabama,Georgia,Tennessee","Threatened","E05Y","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E05Y","Imperiled","1996-12-05","Cyprinella caerulea","https://services.itis.gov/?q=tsn:163768","blue shiner","Fish","Species","Exact Match","Cyprinella caerulea , Cyprinella caerulea"
"Georgia,Kentucky,Tennessee,Virginia","Georgia,Kentucky,North Carolina,Tennessee,Virginia",NA,NA,NA,"Apparently Secure","2008-02-05","Erimystax insignis","https://services.itis.gov/?q=tsn:163823","blotched chub","Fish","Species","Exact Match","Erimystax insignis"
"Virginia","Virginia",NA,NA,NA,"Imperiled","2002-10-08","Paravitrea mira","https://services.itis.gov/?q=tsn:77220","funnel supercoil","Mollusks","Species","Exact Match","Paravitrea mira"
"Tennessee","","Threatened","Q2J7","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2J7","Imperiled","2013-05-08","Solidago spithamaea","https://services.itis.gov/?q=tsn:36313","Blue Ridge goldenrod","Plants","Species","Exact Match","Solidago spithamaea"
"Tennessee","","Endangered","E076","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E076","Critically Imperiled","2000-10-26","Etheostoma akatulo","https://services.itis.gov/?q=tsn:913917","bluemask darter","Fish","Species","Exact Match","Etheostoma akatulo"
"Delaware,Maryland,North Carolina,Virginia","Virginia",NA,NA,NA,"Vulnerable","2002-10-08","Catinella hubrichti","https://services.itis.gov/?q=tsn:76912","Snowhill ambersnail","Mollusks","Species","Exact Match","Catinella hubrichti"
"Tennessee","Tennessee",NA,NA,NA,"Apparently Secure","1996-09-05","Etheostoma barbouri","https://services.itis.gov/?q=tsn:168373","teardrop darter","Fish","Species","Exact Match","Etheostoma barbouri"
"South Carolina","",NA,NA,NA,"Unranked","Unknown","Liatris gracilis","https://services.itis.gov/?q=tsn:37924","slender blazing star","Plants","Species","Exact Match","Liatris gracilis"
"Tennessee","Tennessee",NA,NA,NA,"Imperiled","2005-09-08","Triodopsis claibornensis","https://services.itis.gov/?q=tsn:77605","Claiborne threetooth","Mollusks","Species","Exact Match","Triodopsis claibornensis"
"Kentucky","Kentucky",NA,NA,NA,"Secure","1996-10-05","Graptemys pseudogeographica pseudogeographica","https://services.itis.gov/?q=tsn:208637","False Map Turtle","Reptiles","Subspecies","Exact Match","Graptemys pseudogeographica pseudogeographica"
"Tennessee","Tennessee",NA,NA,NA,"Apparently Secure","1996-09-05","Etheostoma bellum","https://services.itis.gov/?q=tsn:168374","orangefin darter","Fish","Species","Exact Match","Etheostoma bellum"
"Missouri,West Virginia","Missouri",NA,NA,NA,"Unranked","Unknown","Campanula rotundifolia","https://services.itis.gov/?q=tsn:34497","bluebell-of-Scotland","Plants","Species","Exact Match","Campanula rotundifolia"
"Texas","Texas",NA,NA,NA,"Critically Imperiled","1996-09-05","Menidia clarkhubbsi","https://services.itis.gov/?q=tsn:166000","Texas silverside","Fish","Species","Exact Match","Menidia clarkhubbsi"
"West Virginia","West Virginia",NA,NA,NA,"Critically Imperiled","2001-02-09","Chrosiothes jenningsi","https://services.itis.gov/?q=tsn:853768","A Spider","Arachnids","Species","Exact Match","Chrosiothes jenningsi"
"Tennessee","Georgia","Resolved Taxon","Q0BZ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0BZ","Vulnerable","Unknown","Carex misera","https://services.itis.gov/?q=tsn:39701","wretched sedge","Plants","Species","Exact Match","Carex misera"
"Tennessee","Tennessee",NA,NA,NA,"Critically Imperiled","2002-08-21","Kleptochthonius affinis","https://services.itis.gov/?q=tsn:198495","(a cave obligate pseudoscorpion)","Arachnids","Species","Exact Match","Kleptochthonius affinis"
"Georgia,Louisiana,South Carolina","Georgia",NA,NA,NA,"Unranked","Unknown","Anemone berlandieri","https://services.itis.gov/?q=tsn:18435","tenpetal thimbleweed","Plants","Species","Exact Match","Anemone berlandieri"
"Florida,Iowa,Nebraska","Florida,Iowa,Nebraska",NA,NA,NA,"Secure","1996-10-05","Lampropeltis calligaster","https://services.itis.gov/?q=tsn:174185","Prairie Kingsnake","Reptiles","Species","Exact Match","Lampropeltis calligaster"
"West Virginia","West Virginia",NA,NA,NA,"Unranked","Unknown","Lophocampa maculata","https://services.itis.gov/?q=tsn:117308","Spotted Tussock Moth","Insects","Species","Exact Match","Lophocampa maculata"
"Tennessee","Missouri",NA,NA,NA,"Secure","Unknown","Echinochloa walteri","https://services.itis.gov/?q=tsn:40669","Walter's barnyard grass","Plants","Species","Exact Match","Echinochloa walteri"
"Arkansas","Arkansas",NA,NA,NA,"Unranked","Unknown","Pseudactium ursum","https://services.itis.gov/?q=tsn:691843","Ozark Pseudactium","Insects","Species","Exact Match","Pseudactium ursum"
"Tennessee","Tennessee","Under Review in the Candidate or Petition Process","E094","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E094","Critically Imperiled","1996-09-05","Etheostoma pseudovulatum","https://services.itis.gov/?q=tsn:553381","egg-mimic darter","Fish","Species","Exact Match","Etheostoma pseudovulatum"
"Delaware,Florida,Georgia,Maine,Maryland,Massachusetts,New Hampshire,New Jersey,New York,North Carolina,Rhode Island,South Carolina,Texas,Virginia","Alaska,Delaware,Florida,Georgia,Maine,Maryland,Massachusetts,New Jersey,New York,Rhode Island,South Carolina,Texas","Endangered","A02R","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A02R","Critically Imperiled","1997-02-19","Eubalaena glacialis","https://services.itis.gov/?q=tsn:180537","North Atlantic Right Whale","Mammals","Species","Exact Match","Eubalaena glacialis (incl. australis), Eubaleana glacialis, Eubalaena glacialis, pop. 2, Eubalaena glacialis, Balaena glacialis"
"North Carolina","North Carolina","Threatened","E01P","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E01P","Critically Imperiled","1996-12-05","Menidia extensa","https://services.itis.gov/?q=tsn:165997","Waccamaw silverside","Fish","Species","Exact Match","Menidia extensa"
"Texas","Missouri",NA,NA,NA,"Unranked","Unknown","Gaillardia aestivalis","https://services.itis.gov/?q=tsn:37396","lanceleaf blanketflower","Plants","Species","Followed Accepted TSN","Gaillardia aestivalis var. flavovirens, Gaillardia aestivalis var. winkleri"
"West Virginia","Georgia","Resolved Taxon","Q0C5","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0C5","Unranked","Unknown","Carex purpurifera","https://services.itis.gov/?q=tsn:39776","purple sedge","Plants","Species","Exact Match","Carex purpurifera"
"Tennessee","Missouri",NA,NA,NA,"Critically Imperiled","Unknown","Homaliadelphus sharpii","https://services.itis.gov/?q=tsn:16568","Sharp's Homaliadelphus","Plants","Species","Exact Match","Homaliadelphus sharpii"
